0.571357212390758	0.240423553971239	0.876351003922501	0.496537318440195	0.683307915305935	0.242876166293110	0.811346615315006	0.569268171077019	0.118853276619748	0.0909616879242212	0.0774874815154217	0.0986302372429138	0.368311038073403	0.456350723650029	0.450963489291171	0.936683610022335	0.895596526144395	0.304403578093467	0.612727107549885	0.511064089112722
0.628693341954442	0.684908494629146	0.999792564444752	0.308971081219392	0.608559478411928	0.834270163718799	0.0844231038780854	0.248770662888077	0.380142990241005	0.564268825273198	0.850614066003707	0.734559125166410	0.655611090496500	0.0478438001602993	0.640074510267742	0.860190240827037	0.482506617380039	0.967702883195329	0.300809090660725	0.0277500884482718
0.877763925090051	0.839253615059596	0.864254686057084	0.950837558840908	0.219655934781161	0.813591192402868	0.531253963741857	0.319301591520897	0.812832533015109	0.187382889148607	0.144526906948512	0.637306290353483	0.938200405804263	0.738256992026790	0.132038817368816	0.397228260437835	0.442739977763735	0.895969830651651	0.798141714195157	0.990385281566876
0.662351739628039	0.970144632898035	0.0368775222838726	0.981993280873020	0.406279942301345	0.628973104075631	0.800622979147950	0.910802232216941	0.244095915571690	0.531689585894733	0.370485792654012	0.0738418767360661	0.620425185783994	0.0380015353959609	0.452822429824052	0.479419104358615	0.311754952248308	0.190025476792280	0.795641626726704	0.500939923753605
0.875413611874802	0.215169612804033	0.544682442007247	0.513563103542578	0.629907944762480	0.00223819856083329	0.738823241921064	0.885220040994411	0.884422659093575	0.355033321773383	0.622391433081251	0.120508166401978	0.282840091614325	0.954244324359415	0.652199598948144	0.564996093094860	0.0553137719816675	0.00179932387915660	0.781092265910387	0.331997486961156
0.467517018838228	0.760343346418237	0.997616182183573	0.992589818472072	0.555307624725453	0.379723939726934	0.141662980302459	0.794589424165852	0.712646794759150	0.314783504755494	0.997551902431370	0.981596208916383	0.205181251932987	0.742372334463615	0.826998331558065	0.489619389546546	0.753791773408712	0.711763763315269	0.351098432414600	0.173883139944506
0.141336028336665	0.584102849858033	0.511008154246046	0.455843702065251	0.127579062038263	0.904405696492435	0.437894257905023	0.925809807166877	0.378148438082143	0.726741468842694	0.517344133245693	0.496799421779149	0.439134081593786	0.937449567040730	0.308076908420212	0.269811632673816	0.131947479760919	0.867726788909873	0.0542973538999770	0.625636394848839
0.0681344572325885	0.402951577571241	0.873512175935722	0.426040880892099	0.169198331655614	0.680351665064685	0.350380372413469	0.178839950775878	0.248919610995933	0.515772858133538	0.990511215150315	0.0224136544401531	0.0272502196608165	0.513363986157654	0.402363579005054	0.989740142062216	0.355922119083384	0.118307909837995	0.708704616979225	0.575134832806327
0.714242406919872	0.510040337757567	0.0702214723365389	0.213214778797911	0.000999418116753414	0.378823130726170	0.478497497197690	0.517541148236465	0.252853745239273	0.790644897912478	0.226534462555839	0.0538315489695107	0.876184335960346	0.240904799077728	0.884231316046448	0.183675696266124	0.395870964014701	0.0390229767276427	0.992928441303996	0.750985384525445
0.307986028182987	0.495644219085048	0.987538736827997	0.193249480429275	0.418162471197123	0.631954710702334	0.587403400124094	0.627005316409310	0.767243594526935	0.204492581358956	0.398005186420214	0.140873797601841	0.610092246274455	0.259965278716868	0.700579510055142	0.861656724924023	0.885521227489635	0.598194525429778	0.162476485189887	0.153518799776586
0.671163971711563	0.651368342531714	0.922713429546706	0.832754245970334	0.488485678876445	0.243269522470590	0.145805695219521	0.913182345900904	0.0498618850472403	0.678106077559796	0.696568689511640	0.893474311740186	0.203592380287419	0.758974161342075	0.241872295147587	0.0326325721064562	0.0212395486219491	0.604313505631328	0.113566338672047	0.356787196602359
